-9.49367	 -5.016	 2579.74
-9.49367	 -4.9368	 2618.37
-9.49367	 -4.8576	 2656.99
-9.49367	 -4.7784	 2695.62
-9.49367	 -4.6992	 2734.24
-9.49367	 -4.62	 2772.87
-9.49367	 -4.5408	 2811.49
-9.49367	 -4.4616	 2850.12
-9.49367	 -4.3824	 2888.74
-9.49367	 -4.3032	 2927.37
-9.49367	 -4.224	 2965.99
-9.49367	 -4.1448	 3004.62
-9.49367	 -4.0656	 3043.24
-9.49367	 -3.9864	 3081.87
-9.49367	 -3.9072	 3120.49
-9.49367	 -3.828	 3159.12
-9.49367	 -3.7488	 3197.74
-9.49367	 -3.6696	 3236.37
-9.49367	 -3.5904	 3274.99
-9.49367	 -3.5112	 3313.62
-9.49367	 -3.432	 3352.24
-9.49367	 -3.3528	 3390.87
-9.49367	 -3.2736	 3429.49
-9.49367	 -3.1944	 3451.29
-9.49367	 -3.1152	 3462.91
-9.49367	 -3.036	 3474.52
-9.49367	 -2.9568	 3486.13
-9.49367	 -2.8776	 3497.74
-9.49367	 -2.7984	 3509.35
-9.49367	 -2.7192	 3520.96
-9.49367	 -2.64	 3532.57
-9.49367	 -2.5608	 3544.18
-9.49367	 -2.4816	 3555.79
-9.49367	 -2.4024	 3567.41
-9.49367	 -2.3232	 3579.02
-9.49367	 -2.244	 3590.63
-9.49367	 -2.1648	 3602.24
-9.49367	 -2.0856	 3613.85
-9.49367	 -2.0064	 3625.46
-9.49367	 -1.9272	 3637.07
-9.49367	 -1.848	 3648.68
-9.49367	 -1.7688	 3660.29
-9.49367	 -1.6896	 3671.9
-9.49367	 -1.6104	 3683.52
-9.49367	 -1.5312	 3695.13
-9.49367	 -1.452	 3706.74
-9.49367	 -1.3728	 3718.35
-9.49367	 -1.2936	 3729.96
-9.49367	 -1.2144	 3741.57
-9.49367	 -1.1352	 3753.18
-9.49367	 -1.056	 3764.79
-9.49367	 -0.9768	 3776.4
-9.49367	 -0.8976	 3788.02
-9.49367	 -0.8184	 3799.63
-9.49367	 -0.7392	 3811.24
-9.49367	 -0.66	 3822.85
-9.49367	 -0.5808	 3834.46
-9.49367	 -0.5016	 3846.07
-9.49367	 -0.4224	 3857.68
-9.49367	 -0.3432	 3869.29
-9.49367	 -0.264	 3880.9
-9.49367	 -0.1848	 3892.52
-9.49367	 -0.1056	 3901.51
-9.49367	 -0.0264	 3906.15
-9.49367	 0.0528	 3910.79
-9.49367	 0.132	 3915.43
-9.49367	 0.2112	 3920.08
-9.49367	 0.2904	 3924.72
-9.49367	 0.3696	 3929.36
-9.49367	 0.4488	 3934
-9.49367	 0.528	 3938.64
-9.49367	 0.6072	 3943.29
-9.49367	 0.6864	 3947.93
-9.49367	 0.7656	 3952.57
-9.49367	 0.8448	 3957.21
-9.49367	 0.924	 3961.85
-9.49367	 1.0032	 3966.5
-9.49367	 1.0824	 3971.14
-9.49367	 1.1616	 3975.78
-9.49367	 1.2408	 3980.42
-9.49367	 1.32	 3982.55
-9.49367	 1.3992	 3982.66
-9.49367	 1.4784	 3982.76
-9.49367	 1.5576	 3982.87
-9.49367	 1.6368	 3982.97
-9.49367	 1.716	 3983.07
-9.49367	 1.7952	 3983.18
-9.49367	 1.8744	 3983.28
-9.49367	 1.9536	 3983.38
-9.49367	 2.0328	 3983.49
-9.49367	 2.112	 3983.59
-9.49367	 2.1912	 3983.69
-9.49367	 2.2704	 3983.8
-9.49367	 2.3496	 3983.9
-9.49367	 2.4288	 3984
-9.49367	 2.508	 3984.11
-9.49367	 2.5872	 3984.21
-9.49367	 2.6664	 3984.31
-9.49367	 2.7456	 3984.42
-9.49367	 2.8248	 3984.52
-9.49367	 2.904	 3984.62
-9.49367	 2.9832	 3984.73
-9.49367	 3.0624	 3984.83
-9.49367	 3.1416	 3984.93
-9.24051	 -6.2832	 2328.13
-9.24051	 -6.204	 2225.84
-9.24051	 -6.1248	 2153.39
-9.24051	 -6.0456	 2192.01
-9.24051	 -5.9664	 2230.64
-9.24051	 -5.8872	 2269.26
-9.24051	 -5.808	 2307.89
-9.24051	 -5.7288	 2346.51
-9.24051	 -5.6496	 2385.14
-9.24051	 -5.5704	 2423.76
-9.24051	 -5.4912	 2462.39
-9.24051	 -5.412	 2501.01
-9.24051	 -5.3328	 2539.64
-9.24051	 -5.2536	 2578.26
-9.24051	 -5.1744	 2616.89
-9.24051	 -5.0952	 2655.51
-9.24051	 -5.016	 2694.14
-9.24051	 -4.9368	 2732.76
-9.24051	 -4.8576	 2771.39
-9.24051	 -4.7784	 2810.01
-9.24051	 -4.6992	 2848.64
-9.24051	 -4.62	 2887.26
-9.24051	 -4.5408	 2925.89
-9.24051	 -4.4616	 2964.51
-9.24051	 -4.3824	 3003.14
-9.24051	 -4.3032	 3041.76
-9.24051	 -4.224	 3080.39
-9.24051	 -4.1448	 3119.01
-9.24051	 -4.0656	 3157.64
-9.24051	 -3.9864	 3196.26
-9.24051	 -3.9072	 3234.89
-9.24051	 -3.828	 3273.51
-9.24051	 -3.7488	 3312.14
-9.24051	 -3.6696	 3350.76
-9.24051	 -3.5904	 3372.81
-9.24051	 -3.5112	 3384.43
-9.24051	 -3.432	 3396.04
-9.24051	 -3.3528	 3407.65
-9.24051	 -3.2736	 3419.26
-9.24051	 -3.1944	 3430.87
-9.24051	 -3.1152	 3442.48
-9.24051	 -3.036	 3454.09
-9.24051	 -2.9568	 3465.7
-9.24051	 -2.8776	 3477.31
-9.24051	 -2.7984	 3488.93
-9.24051	 -2.7192	 3500.54
-9.24051	 -2.64	 3512.15
-9.24051	 -2.5608	 3523.76
-9.24051	 -2.4816	 3535.37
-9.24051	 -2.4024	 3546.98
-9.24051	 -2.3232	 3558.59
-9.24051	 -2.244	 3570.2
-9.24051	 -2.1648	 3581.81
-9.24051	 -2.0856	 3593.43
-9.24051	 -2.0064	 3605.04
-9.24051	 -1.9272	 3616.65
-9.24051	 -1.848	 3628.26
-9.24051	 -1.7688	 3639.87
-9.24051	 -1.6896	 3651.48
-9.24051	 -1.6104	 3663.09
-9.24051	 -1.5312	 3674.7
-9.24051	 -1.452	 3686.31
-9.24051	 -1.3728	 3697.93
-9.24051	 -1.2936	 3709.54
-9.24051	 -1.2144	 3721.15
-9.24051	 -1.1352	 3732.76
-9.24051	 -1.056	 3744.37
-9.24051	 -0.9768	 3755.98
-9.24051	 -0.8976	 3767.59
-9.24051	 -0.8184	 3779.2
-9.24051	 -0.7392	 3790.81
-9.24051	 -0.66	 3802.43
-9.24051	 -0.5808	 3814.04
-9.24051	 -0.5016	 3825.65
-9.24051	 -0.4224	 3837.26
-9.24051	 -0.3432	 3847.77
-9.24051	 -0.264	 3847.88
-9.24051	 -0.1848	 3847.98
-9.24051	 -0.1056	 3848.08
-9.24051	 -0.0264	 3848.19
-9.24051	 0.0528	 3848.29
-9.24051	 0.132	 3848.39
-9.24051	 0.2112	 3848.5
-9.24051	 0.2904	 3848.6
-9.24051	 0.3696	 3848.71
-9.24051	 0.4488	 3848.81
-9.24051	 0.528	 3848.91
-9.24051	 0.6072	 3849.02
-9.24051	 0.6864	 3849.12
-9.24051	 0.7656	 3849.22
-9.24051	 0.8448	 3849.33
-9.24051	 0.924	 3849.43
-9.24051	 1.0032	 3849.53
-9.24051	 1.0824	 3849.64
-9.24051	 1.1616	 3849.74
-9.24051	 1.2408	 3849.84
-9.24051	 1.32	 3849.95
