2.17	-2.50141	3.57457	-0.03	9.23878e-08
2.18	-2.46208	4.2913	-0.03	9.23213e-08
2.19	-2.41572	4.98016	-0.03	9.23336e-08
2.2	-2.36265	5.63441	-0.03	9.24265e-08
2.21	-2.30324	6.24679	-0.03	9.26012e-08
2.22	-2.23796	6.80956	-0.03	9.28584e-08
2.23	-2.16734	7.31471	-0.03	9.31985e-08
2.24	-2.09199	7.75412	-0.03	9.36207e-08
2.25	-2.01262	8.11984	-0.03	9.41235e-08
2.26	-1.93	8.40445	-0.03	9.47043e-08
2.27	-1.84497	8.60132	-0.03	9.5359e-08
2.28	-1.75844	8.70504	-0.03	9.60824e-08
2.29	-1.67136	8.71166	-0.03	9.68675e-08
2.3	-1.58471	8.61894	-0.03	9.77065e-08
2.31	-1.49948	8.42652	-0.03	9.859e-08
2.32	-1.41667	8.13591	-0.03	9.95077e-08
2.33	-1.33723	7.75049	-0.03	1.00449e-07
2.34	-1.26211	7.27526	-0.03	1.01401e-07
2.35	-1.19215	6.71664	-0.03	1.02354e-07
2.36	-1.12815	6.08214	-0.03	1.03296e-07
2.37	-1.07084	5.38007	-0.03	1.04215e-07
2.38	-1.02084	4.61919	-0.03	1.05101e-07
2.39	-0.978706	3.80852	-0.03	1.05945e-07
2.4	-0.944878	2.95706	-0.03	1.06737e-07
2.41	-0.919724	2.07368	-0.03	1.0747e-07
2.42	-0.90352	1.16711	-0.03	1.08136e-07
2.43	-0.896456	0.245865	-0.03	1.08729e-07
2.44	-0.898635	-0.681673	-0.03	1.09243e-07
2.45	-0.910079	-1.60715	-0.03	1.09674e-07
2.46	-0.930725	-2.52217	-0.03	1.10016e-07
2.47	-0.960427	-3.41815	-0.03	1.10266e-07
2.48	-0.998949	-4.28627	-0.03	1.10421e-07
2.49	-1.04597	-5.11743	-0.03	1.10478e-07
2.5	-1.10107	-5.90225	-0.03	1.10434e-07
2.51	-1.16373	-6.63116	-0.03	1.1029e-07
2.52	-1.23336	-7.29458	-0.03	1.10043e-07
2.53	-1.30925	-7.88318	-0.03	1.09696e-07
2.54	-1.39061	-8.38812	-0.03	1.0925e-07
2.55	-1.47656	-8.80152	-0.03	1.08709e-07
2.56	-1.56615	-9.11674	-0.03	1.08079e-07
2.57	-1.65837	-9.32879	-0.03	1.07364e-07
2.58	-1.75219	-9.43461	-0.03	1.06575e-07
2.59	-1.84653	-9.43326	-0.03	1.05721e-07
2.6	-1.94033	-9.32601	-0.03	1.04812e-07
2.61	-2.03254	-9.11624	-0.03	1.03861e-07
2.62	-2.12217	-8.80926	-0.03	1.02879e-07
2.63	-2.20827	-8.41197	-0.03	1.01881e-07
2.64	-2.28999	-7.9325	-0.03	1.00877e-07
2.65	-2.36656	-7.37973	-0.03	9.98792e-08
2.66	-2.43727	-6.7629	-0.03	9.88996e-08
2.67	-2.50154	-6.09118	-0.03	9.79476e-08
2.68	-2.55886	-5.37339	-0.03	9.70322e-08
2.69	-2.60882	-4.61774	-0.03	9.61612e-08
2.7	-2.65106	-3.83168	-0.03	9.53412e-08
2.71	-2.68533	-3.02186	-0.03	9.45779e-08
2.72	-2.71141	-2.1941	-0.03	9.38758e-08
2.73	-2.72915	-1.35353	-0.03	9.32388e-08
2.74	-2.73844	-0.50468	-0.03	9.26702e-08
2.75	-2.73922	0.348333	-0.03	9.21726e-08
2.76	-2.73147	1.20161	-0.03	9.17487e-08
2.77	-2.71521	2.05128	-0.03	9.14004e-08
2.78	-2.69049	2.89324	-0.03	9.11301e-08
2.79	-2.6574	3.72301	-0.03	9.09398e-08
2.8	-2.61611	4.53551	-0.03	9.08316e-08
2.81	-2.56681	5.3249	-0.03	9.08077e-08
2.82	-2.50976	6.08449	-0.03	9.08704e-08
2.83	-2.44531	6.80669	-0.03	9.10218e-08
2.84	-2.37386	7.48303	-0.03	9.12637e-08
2.85	-2.29592	8.10425	-0.03	9.15976e-08
2.86	-2.2121	8.66054	-0.03	9.20242e-08
2.87	-2.12309	9.14184	-0.03	9.25435e-08
2.88	-2.02969	9.53824	-0.03	9.3154e-08
2.89	-1.93279	9.84041	-0.03	9.3853e-08
2.9	-1.83339	10.0402	-0.03	9.4636e-08
2.91	-1.73254	10.1308	-0.03	9.54967e-08
2.92	-1.63134	10.1079	-0.03	9.6427e-08
2.93	-1.53096	9.96906	-0.03	9.74171e-08
2.94	-1.43254	9.71454	-0.03	9.84557e-08
2.95	-1.33723	9.34707	-0.03	9.95301e-08
2.96	-1.24614	8.87167	-0.03	1.00627e-07
2.97	-1.1603	8.2954	-0.03	1.01733e-07
2.98	-1.08069	7.62685	-0.03	1.02834e-07
2.99	-1.00818	6.87574	-0.03	1.03916e-07
3	-0.943536	6.05244	-0.03	1.04968e-07
3.01	-0.887436	5.16751	-0.03	1.05978e-07
3.02	-0.840442	4.23138	-0.03	1.06935e-07
3.03	-0.803014	3.25416	-0.03	1.07829e-07
3.04	-0.775516	2.24542	-0.03	1.08653e-07
3.05	-0.758218	1.21429	-0.03	1.09399e-07
3.06	-0.751299	0.169418	-0.03	1.10062e-07
3.07	-0.754856	-0.880814	-0.03	1.10634e-07
3.08	-0.768901	-1.92814	-0.03	1.11113e-07
3.09	-0.793363	-2.96418	-0.03	1.11492e-07
3.1	-0.828085	-3.98026	-0.03	1.11769e-07
3.11	-0.872822	-4.96722	-0.03	1.11939e-07
3.12	-0.927235	-5.91532	-0.03	1.11999e-07
3.13	-0.990882	-6.81418	-0.03	1.11947e-07
3.14	-1.06322	-7.65289	-0.03	1.11781e-07
3.15	-1.14358	-8.42015	-0.03	1.115e-07
3.16	-1.23121	-9.10464	-0.03	1.11104e-07
3.17	-1.32521	-9.69539	-0.03	1.10594e-07
3.18	-1.4246	-10.1824	-0.03	1.09975e-07
3.19	-1.52829	-10.5569	-0.03	1.0925e-07
3.2	-1.63514	-10.8124	-0.03	1.08429e-07
3.21	-1.74392	-10.9448	-0.03	1.07519e-07
3.22	-1.85341	-10.9527	-0.03	1.06533e-07
3.23	-1.96236	-10.8377	-0.03	1.05483e-07
3.24	-2.06957	-10.6042	-0.03	1.04384e-07
3.25	-2.17389	-10.2592	-0.03	1.03251e-07
3.26	-2.27424	-9.81176	-0.03	1.02098e-07
3.27	-2.36967	-9.27256	-0.03	1.00941e-07
3.28	-2.45929	-8.65303	-0.03	9.97929e-08
3.29	-2.54238	-7.96489	-0.03	9.86674e-08
3.3	-2.61831	-7.21957	-0.03	9.75754e-08
3.31	-2.68654	-6.42774	-0.03	9.65269e-08
3.32	-2.74668	-5.59903	-0.03	9.553e-08
3.33	-2.79838	-4.74181	-0.03	9.45915e-08
3.34	-2.84141	-3.86319	-0.03	9.37168e-08
3.35	-2.87557	-2.96896	-0.03	9.29101e-08
3.36	-2.90073	-2.06382	-0.03	9.21746e-08
3.37	-2.91681	-1.1515	-0.03	9.15127e-08
3.38	-2.92374	-0.234991	-0.03	9.09264e-08
3.39	-2.9215	0.68318	-0.03	9.04172e-08
3.4	-2.91008	1.6007	-0.03	8.99866e-08
3.41	-2.8895	2.51518	-0.03	8.96359e-08
3.42	-2.8598	3.42388	-0.03	8.93669e-08
3.43	-2.82107	4.32346	-0.03	8.91812e-08
3.44	-2.7734	5.20971	-0.03	8.9081e-08
3.45	-2.71697	6.07731	-0.03	8.9069e-08
3.46	-2.65198	6.91971	-0.03	8.91477e-08
3.47	-2.57874	7.72896	-0.03	8.93204e-08
3.48	-2.49762	8.49572	-0.03	8.95899e-08
3.49	-2.40909	9.20934	-0.03	8.9959e-08
3.5	-2.31375	9.85808	-0.03	9.04301e-08
3.51	-2.21231	10.4295	-0.03	9.10046e-08
3.52	-2.10561	10.9108	-0.03	9.16824e-08
3.53	-1.99461	11.2898	-0.03	9.2462e-08
3.54	-1.88039	11.5552	-0.03	9.33396e-08
3.55	-1.76412	11.6977	-0.03	9.43092e-08
3.56	-1.64708	11.7105	-0.03	9.53623e-08
3.57	-1.53058	11.5896	-0.03	9.64882e-08
3.58	-1.41596	11.3345	-0.03	9.76739e-08
3.59	-1.30455	10.9479	-0.03	9.89047e-08
3.6	-1.19763	10.4358	-0.03	1.00165e-07
3.61	-1.09642	9.80685	-0.03	1.01438e-07
3.62	-1.00202	9.0716	-0.03	1.02708e-07
3.63	-0.915456	8.24209	-0.03	1.03959e-07
3.64	-0.83759	7.33099	-0.03	1.05177e-07
3.65	-0.76918	6.35101	-0.03	1.06347e-07
3.66	-0.710853	5.31436	-0.03	1.07459e-07
3.67	-0.663119	4.23248	-0.03	1.08502e-07
3.68	-0.626378	3.11581	-0.03	1.09467e-07
3.69	-0.60093	1.97378	-0.03	1.10347e-07
3.7	-0.586986	0.814981	-0.03	1.11136e-07
3.71	-0.584674	-0.352704	-0.03	1.11828e-07
3.72	-0.594047	-1.52175	-0.03	1.12418e-07
3.73	-0.615079	-2.68467	-0.03	1.12903e-07
3.74	-0.647671	-3.83368	-0.03	1.13278e-07
3.75	-0.691641	-4.96041	-0.03	1.1354e-07
3.76	-0.746721	-6.05555	-0.03	1.13684e-07
3.77	-0.812542	-7.10876	-0.03	1.13707e-07
3.78	-0.888629	-8.10851	-0.03	1.13605e-07
3.79	-0.974382	-9.04224	-0.03	1.13377e-07
3.8	-1.06908	-9.89655	-0.03	1.1302e-07
3.81	-1.17185	-10.6577	-0.03	1.12533e-07
3.82	-1.2817	-11.3121	-0.03	1.11918e-07
3.83	-1.39749	-11.8473	-0.03	1.11178e-07
3.84	-1.51799	-12.2525	-0.03	1.10319e-07
3.85	-1.64185	-12.5197	-0.03	1.0935e-07
3.86	-1.76767	-12.6442	-0.03	1.08282e-07
3.87	-1.89402	-12.625	-0.03	1.07128e-07
